Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region
CA-2014-155390,2014-06-12,2014-11-12,Standard Class,BG-11035,United States,Memphis,Tennessee,38109,South
CA-2017-123071,2017-03-12,2017-06-12,First Class,CC-12550,United States,Plano,Texas,75023,Central
CA-2017-156391,,,First Class,SL-20155,United States,Salem,Oregon,97301,West
CA-2015-103093,2015-03-02,2015-07-02,Standard Class,FO-14305,United States,Columbus,Georgia,31907,South
US-2017-118941,2017-12-08,2017-12-08,Same Day,BB-11545,United States,Columbia,Maryland,21044,East
CA-2015-169299,,,First Class,DO-13435,United States,Portland,Oregon,97206,West
CA-2017-154088,2017-12-11,,Standard Class,LB-16735,United States,Tallahassee,Florida,32303,South
CA-2016-155978,2016-01-08,2016-01-08,Same Day,TS-21205,United States,Riverside,California,92503,West
CA-2016-108196,,2016-02-12,Standard Class,CS-12505,United States,Lancaster,Ohio,43130,East
CA-2016-152800,,,First Class,SP-20920,United States,San Francisco,California,94109,West
CA-2014-166961,,,Standard Class,CD-12790,United States,Moreno Valley,California,92553,West
CA-2016-139381,,,Standard Class,RF-19840,United States,Chesapeake,Virginia,23320,South
CA-2015-132136,2015-08-03,2015-12-03,Standard Class,FO-14305,United States,Chicago,Illinois,60623,Central
CA-2016-162236,2016-04-11,2016-06-11,Second Class,ER-13855,United States,Charlotte,North Carolina,28205,South
US-2014-111353,,2014-06-12,Standard Class,PB-19150,United States,New York City,New York,10009,East
US-2016-117037,,,First Class,LW-17215,United States,Chicago,Illinois,60653,Central
CA-2017-160801,,,Same Day,FG-14260,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-108364,,,Standard Class,BP-11050,United States,Chicago,Illinois,60623,Central
CA-2017-169362,2017-12-10,,First Class,SP-20860,United States,Dallas,Texas,75217,Central
CA-2015-127481,2015-12-12,,Second Class,JD-15895,United States,Las Vegas,Nevada,89115,West
CA-2015-112711,2015-12-07,,Standard Class,FM-14380,United States,Amarillo,Texas,79109,Central
US-2015-145121,2015-02-10,2015-06-10,Standard Class,MP-17965,United States,Middletown,Connecticut,6457,East
CA-2017-166184,,,First Class,HR-14830,United States,New York City,New York,10035,East
CA-2017-157413,2017-01-06,2017-06-06,Standard Class,BW-11065,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-143637,,,Second Class,MS-17710,United States,Fresno,California,93727,West
CA-2015-102260,,,Standard Class,SJ-20125,United States,Franklin,Tennessee,37064,South
US-2016-137295,2016-08-01,,Standard Class,VS-21820,United States,Raleigh,North Carolina,27604,South
CA-2016-134334,,,First Class,DK-13090,United States,Clinton,Maryland,20735,East
US-2017-109316,2017-08-06,2017-10-06,First Class,MG-17680,United States,Los Angeles,California,90049,West
CA-2016-138478,,,Second Class,DP-13390,United States,North Las Vegas,Nevada,89031,West
CA-2017-150469,,,Standard Class,CJ-12010,United States,San Francisco,California,94109,West
CA-2017-152436,2017-08-12,2017-10-12,Second Class,CW-11905,United States,Cranston,Rhode Island,2920,East
CA-2016-169334,,,Second Class,GW-14605,United States,Jackson,Tennessee,38301,South
US-2014-115413,,2014-01-09,Standard Class,PP-18955,United States,Newark,Delaware,19711,East
CA-2014-125150,,,Standard Class,PW-19030,United States,Los Angeles,California,90036,West
CA-2015-127327,2015-03-02,2015-07-02,Standard Class,PW-19030,United States,Rome,New York,13440,East
CA-2017-117114,,2017-05-11,Standard Class,CY-12745,United States,Chicago,Illinois,60610,Central
CA-2015-137302,,2015-01-05,Standard Class,BW-11110,United States,San Diego,California,92105,West
CA-2016-112382,2016-09-05,,Standard Class,MB-18085,United States,Houston,Texas,77036,Central
CA-2015-128958,,,Standard Class,CR-12820,United States,West Palm Beach,Florida,33407,South
CA-2015-106257,,,Second Class,EB-14110,United States,Los Angeles,California,90045,West
CA-2015-149083,,,Standard Class,SH-19975,United States,Seattle,Washington,98103,West
US-2014-137869,,2014-02-04,Standard Class,CV-12295,United States,Des Moines,Iowa,50315,Central
CA-2016-116603,,,Standard Class,AT-10735,United States,New York City,New York,10024,East
CA-2014-158470,,,Second Class,AG-10390,United States,Arlington,Virginia,22204,South
US-2017-123834,,,Standard Class,GM-14500,United States,Pharr,Texas,78577,Central
CA-2015-125976,,2015-02-10,Standard Class,JK-15205,United States,Arlington,Virginia,22204,South
CA-2016-128706,,2016-02-03,Standard Class,DW-13540,United States,Houston,Texas,77070,Central
CA-2016-104311,2016-02-05,2016-06-05,Standard Class,AS-10090,United States,Irving,Texas,75061,Central
CA-2014-169649,2014-09-12,,Standard Class,TS-21205,United States,Chicago,Illinois,60653,Central
CA-2015-144890,,,Standard Class,SM-20320,United States,Los Angeles,California,90049,West
CA-2017-135587,2017-07-12,2017-12-12,Standard Class,BH-11710,United States,Hattiesburg,Mississippi,39401,South
CA-2014-103429,,2014-01-06,First Class,LW-16825,United States,New York City,New York,10024,East
CA-2017-152261,2017-02-03,2017-06-03,Standard Class,JA-15970,United States,Cuyahoga Falls,Ohio,44221,East
CA-2015-142993,2015-12-10,,Standard Class,KA-16525,United States,Seattle,Washington,98103,West
CA-2015-143364,,,Second Class,TG-21310,United States,Mesa,Arizona,85204,West
CA-2014-100972,,,Second Class,DB-13360,United States,Salt Lake City,Utah,84106,West
CA-2016-136994,,2016-02-06,Standard Class,LS-17245,United States,Los Angeles,California,90045,West
US-2017-166233,2017-03-07,2017-09-07,Standard Class,MO-17950,United States,Jacksonville,North Carolina,28540,South
CA-2017-122112,,,Standard Class,CA-11965,United States,Lakewood,Ohio,44107,East
CA-2016-101672,2016-03-10,2016-07-10,Standard Class,DB-12910,United States,Lake Forest,California,92630,West
CA-2017-168403,2017-09-09,,Standard Class,DK-12835,United States,Portland,Oregon,97206,West
CA-2015-148705,2015-12-03,,Standard Class,EB-14170,United States,Charlotte,North Carolina,28205,South
CA-2016-160241,,2016-04-12,Second Class,DR-12940,United States,Aurora,Illinois,60505,Central
CA-2016-155747,,,Standard Class,JS-15685,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-118017,2017-03-12,2017-06-12,Second Class,LC-16870,United States,Thornton,Colorado,80229,West
CA-2016-113117,,,Standard Class,JP-15520,United States,Davis,California,95616,West
CA-2016-148684,,,Standard Class,TS-21655,United States,Fayetteville,Arkansas,72701,South
CA-2017-125367,,,Standard Class,NM-18445,United States,New York City,New York,10011,East
CA-2017-124744,,,Standard Class,EH-14125,United States,Wheeling,West Virginia,26003,East
CA-2017-128363,,,Standard Class,DC-12850,United States,Memphis,Tennessee,38109,South
CA-2015-126669,2015-07-11,,Standard Class,DO-13645,United States,Houston,Texas,77036,Central
US-2015-118766,,,Standard Class,LS-16975,United States,Dallas,Texas,75217,Central
CA-2016-112585,,2016-02-08,First Class,RW-19630,United States,San Francisco,California,94122,West
CA-2016-149762,2016-03-12,2016-07-12,Standard Class,RD-19720,United States,Morgan Hill,California,95037,West
CA-2016-167605,,,Second Class,RB-19570,United States,Saint Charles,Illinois,60174,Central
US-2017-105697,,,First Class,JE-15715,United States,Cleveland,Ohio,44105,East
CA-2017-165323,,,Standard Class,SR-20740,United States,New York City,New York,10024,East
CA-2015-110891,,,Standard Class,PO-19195,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-100783,2017-04-09,2017-08-09,Second Class,JK-16120,United States,Garland,Texas,75043,Central
CA-2015-152513,2015-04-07,2015-08-07,Second Class,JP-16135,United States,San Diego,California,92024,West
CA-2017-139822,,,Standard Class,Dp-13240,United States,Waterbury,Connecticut,6708,East
CA-2017-107713,,,Standard Class,JB-16000,United States,Columbia,Maryland,21044,East
CA-2017-134096,,,Standard Class,PP-18955,United States,Hollywood,Florida,33021,South
CA-2016-125843,,,First Class,RF-19840,United States,Springfield,Virginia,22153,South
CA-2017-120404,,,Second Class,KH-16330,United States,New York City,New York,10035,East
CA-2017-167549,,,First Class,EM-14200,United States,Dallas,Texas,75217,Central
CA-2016-120082,,,Second Class,DK-12835,United States,New York City,New York,10024,East
US-2016-168095,,,Standard Class,MC-17425,United States,Portland,Oregon,97206,West
CA-2017-166093,,,Standard Class,RW-19540,United States,Brentwood,California,94513,West
CA-2016-146325,,,First Class,DS-13180,United States,San Diego,California,92037,West
CA-2017-134194,,2018-01-01,Standard Class,GA-14725,United States,Dallas,Texas,75081,Central
CA-2014-131009,2014-01-03,2014-05-03,Standard Class,SC-20380,United States,El Paso,Texas,79907,Central
CA-2015-145814,,,Standard Class,KD-16345,United States,New York City,New York,10035,East
CA-2014-138359,2014-01-04,2014-06-04,Standard Class,KH-16330,United States,Revere,Massachusetts,2151,East
CA-2017-131807,2017-05-10,2017-10-10,Standard Class,GG-14650,United States,Chico,California,95928,West
CA-2017-104864,,,Second Class,JS-15685,United States,Miramar,Florida,33023,South
CA-2015-138219,,,Standard Class,BP-11095,United States,Los Angeles,California,90049,West
CA-2016-157707,2016-10-10,2016-12-10,First Class,CC-12610,United States,Denver,Colorado,80219,West
US-2015-126753,,,Standard Class,SP-20860,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-166051,,2014-05-06,Standard Class,JK-15625,United States,Jackson,Mississippi,39212,South
CA-2015-113040,,,Standard Class,CC-12100,United States,Los Angeles,California,90045,West
CA-2014-103800,2014-03-01,2014-07-01,Standard Class,DP-13000,United States,Houston,Texas,77095,Central
CA-2014-113383,2014-10-09,,First Class,SF-20065,United States,Clifton,New Jersey,7011,East
CA-2017-152499,,,Second Class,EH-13765,United States,Chicago,Illinois,60623,Central
CA-2016-151498,,,First Class,DN-13690,United States,Seattle,Washington,98115,West
CA-2016-137939,,,Second Class,PJ-19015,United States,Long Beach,New York,11561,East
US-2016-117793,,,Standard Class,MA-17560,United States,Sheboygan,Wisconsin,53081,Central
CA-2016-133872,,,First Class,VM-21835,United States,Boca Raton,Florida,33433,South
US-2015-165743,,,Second Class,MM-18055,United States,Aurora,Colorado,80013,West
US-2017-105998,2017-03-11,2017-05-11,First Class,CR-12580,United States,San Diego,California,92037,West
US-2014-148194,2014-04-05,2014-07-05,First Class,BS-11365,United States,Seattle,Washington,98105,West
US-2015-151407,2015-08-11,2015-12-11,Standard Class,RD-19585,United States,Dubuque,Iowa,52001,Central
CA-2015-110870,2015-12-12,,First Class,KD-16270,United States,Los Angeles,California,90032,West
CA-2014-143210,2014-01-12,2014-03-12,First Class,AA-10645,United States,Lowell,Massachusetts,1852,East
CA-2016-139808,2016-07-10,2016-11-10,Standard Class,MC-18100,United States,Marysville,Washington,98270,West
CA-2015-110863,,,Standard Class,AA-10645,United States,Oklahoma City,Oklahoma,73120,Central
CA-2014-127859,,,Second Class,QJ-19255,United States,Philadelphia,Pennsylvania,19134,East
US-2015-136427,,,First Class,JM-16195,United States,Aurora,Colorado,80013,West
CA-2017-120168,,,Same Day,TB-21625,United States,New York City,New York,10009,East
US-2014-131870,2014-09-09,2014-11-09,First Class,NF-18595,United States,Lancaster,Ohio,43130,East
CA-2017-114804,,,Second Class,BF-11020,United States,Modesto,California,95351,West
CA-2017-167227,2017-02-11,2017-05-11,First Class,NP-18670,United States,Saint Louis,Missouri,63116,Central
CA-2014-129189,,,Standard Class,HM-14860,United States,Dallas,Texas,75217,Central
CA-2015-132465,2015-11-09,,Second Class,DM-13525,United States,New York City,New York,10035,East
CA-2016-166373,,,Standard Class,JF-15565,United States,San Antonio,Texas,78207,Central
CA-2016-158806,2016-07-01,2016-11-01,Standard Class,NM-18520,United States,Amarillo,Texas,79109,Central
CA-2015-119690,,,First Class,MV-17485,United States,Houston,Texas,77041,Central
CA-2015-153738,,,First Class,AG-10270,United States,Lawrence,Massachusetts,1841,East
CA-2017-169012,2017-10-07,,Standard Class,BF-11275,United States,Columbus,Georgia,31907,South
CA-2017-109393,,2017-02-07,Second Class,JC-15775,United States,Los Angeles,California,90032,West
CA-2017-121489,,,Second Class,CM-11815,United States,Seattle,Washington,98115,West
US-2017-133081,2017-11-03,,Standard Class,PV-18985,United States,Cambridge,Massachusetts,2138,East
CA-2017-165008,,,Second Class,DO-13645,United States,Salt Lake City,Utah,84106,West
CA-2016-145611,,,Standard Class,HA-14905,United States,New York City,New York,10035,East
CA-2016-113600,,,Second Class,SH-20395,United States,Cuyahoga Falls,Ohio,44221,East
CA-2017-130834,2017-03-11,2017-06-11,Second Class,JM-16195,United States,Wilmington,North Carolina,28403,South
CA-2016-168543,2016-03-07,2016-07-07,Standard Class,DK-13225,United States,New York City,New York,10035,East
CA-2014-144974,,,Standard Class,CM-12715,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-109904,,,Second Class,BF-10975,United States,New York City,New York,10009,East
CA-2017-152205,,2017-05-10,Standard Class,SF-20965,United States,Philadelphia,Pennsylvania,19134,East
CA-2015-121188,,2015-04-09,Standard Class,CB-12025,United States,Los Angeles,California,90049,West
CA-2015-156013,,,Standard Class,TC-20980,United States,Long Beach,New York,11561,East
CA-2016-132997,2016-07-11,2016-09-11,First Class,LW-17215,United States,Rochester,New York,14609,East
US-2015-160563,,,Standard Class,NS-18640,United States,San Francisco,California,94109,West
CA-2017-151750,2017-01-01,2017-05-01,Standard Class,JM-15250,United States,Huntsville,Texas,77340,Central
CA-2015-106187,,,Standard Class,RF-19345,United States,East Point,Georgia,30344,South
US-2016-164945,,,Standard Class,CA-12055,United States,New York City,New York,10009,East
CA-2015-150714,,2015-01-11,Standard Class,KH-16690,United States,Springfield,Oregon,97477,West
CA-2016-105753,,,Standard Class,LC-16960,United States,Arlington,Virginia,22204,South
CA-2017-120894,,2017-02-05,Standard Class,JL-15130,United States,Wilmington,North Carolina,28403,South
CA-2016-106621,,2016-01-10,Second Class,DM-12955,United States,Yuma,Arizona,85364,West
CA-2015-107020,2015-10-07,,Standard Class,MV-18190,United States,San Bernardino,California,92404,West
US-2015-117492,2015-07-08,2015-09-08,First Class,NS-18640,United States,Baltimore,Maryland,21215,East
CA-2014-101392,2014-07-12,,Standard Class,AS-10630,United States,Seattle,Washington,98103,West
CA-2015-127502,2015-10-12,,Standard Class,MT-17815,United States,San Francisco,California,94110,West
CA-2017-143658,2017-08-11,,Second Class,SR-20425,United States,New York City,New York,10035,East
CA-2017-133046,,2017-01-08,Second Class,DK-13375,United States,Seattle,Washington,98115,West
CA-2017-122798,,2018-01-01,Standard Class,SV-20935,United States,Albuquerque,New Mexico,87105,West
CA-2016-169663,2016-10-03,,First Class,RH-19510,United States,Los Angeles,California,90045,West
CA-2015-149846,,,Standard Class,SB-20185,United States,Los Angeles,California,90045,West
CA-2017-159149,,,First Class,CR-12820,United States,Houston,Texas,77041,Central
US-2017-167570,2017-08-12,,Standard Class,EG-13900,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-160122,,,Standard Class,RD-19930,United States,Chicago,Illinois,60623,Central
CA-2016-130393,2016-01-12,2016-03-12,Second Class,JM-15865,United States,San Angelo,Texas,76903,Central
CA-2017-144820,2017-03-10,2017-07-10,Second Class,LW-16825,United States,Pasadena,Texas,77506,Central
CA-2017-101014,,2017-04-09,Standard Class,RW-19540,United States,Los Angeles,California,90049,West
CA-2017-105543,,,Same Day,BG-11695,United States,Garden City,Kansas,67846,Central
US-2017-113201,,2017-05-07,Standard Class,TT-21220,United States,Los Angeles,California,90045,West
US-2017-106551,,,Standard Class,EB-13930,United States,Chicago,Illinois,60653,Central
CA-2016-116722,2016-11-11,,Standard Class,LP-17080,United States,San Francisco,California,94110,West
CA-2014-138128,2014-09-12,,Standard Class,FP-14320,United States,Philadelphia,Pennsylvania,19134,East
US-2017-150070,2017-07-09,2017-12-09,Standard Class,JA-15970,United States,Modesto,California,95351,West
CA-2015-137064,2015-06-02,,Standard Class,TS-21655,United States,Houston,Texas,77070,Central
CA-2017-157350,,2017-01-09,Standard Class,DP-13000,United States,Chicago,Illinois,60610,Central
CA-2014-127866,,,First Class,JD-15895,United States,Riverside,California,92503,West
CA-2015-131352,2015-08-10,,Standard Class,GH-14485,United States,Dallas,Texas,75081,Central
CA-2015-121776,,,Standard Class,RD-19585,United States,Los Angeles,California,90008,West
CA-2016-118073,2016-12-08,,Standard Class,CS-12490,United States,Lakeland,Florida,33801,South
CA-2014-103219,2014-09-11,,Standard Class,BF-11215,United States,New York City,New York,10035,East
CA-2016-102561,,,Standard Class,NK-18490,United States,Philadelphia,Pennsylvania,19140,East
CA-2016-100993,2016-05-02,2016-10-02,Standard Class,AZ-10750,United States,San Diego,California,92037,West
US-2014-112949,,,Standard Class,Co-12640,United States,Lawton,Oklahoma,73505,Central
US-2017-146822,2017-09-06,,Standard Class,AG-10675,United States,Salem,Virginia,24153,South
US-2016-131058,,,Standard Class,EM-14140,United States,Santa Ana,California,92704,West
CA-2014-167997,,,First Class,CA-11965,United States,Rapid City,South Dakota,57701,Central
CA-2017-140151,,,First Class,RB-19360,United States,Seattle,Washington,98115,West
US-2017-143770,,,Standard Class,RD-19720,United States,Middletown,Connecticut,6457,East
CA-2016-131296,2016-04-10,2016-09-10,Standard Class,MS-17830,United States,Baltimore,Maryland,21215,East
CA-2016-103464,,,Standard Class,PG-18820,United States,San Diego,California,92105,West
CA-2017-136238,,2018-01-01,Standard Class,KB-16240,United States,Odessa,Texas,79762,Central
CA-2016-120803,2016-09-03,,Standard Class,RB-19465,United States,Milford,Connecticut,6460,East
CA-2016-134138,,,Standard Class,JD-15790,United States,Belleville,New Jersey,7109,East
CA-2015-120915,,2015-03-10,Second Class,JJ-15445,United States,New York City,New York,10035,East
CA-2015-168207,2015-02-11,2015-06-11,Standard Class,LT-17110,United States,San Diego,California,92105,West
CA-2016-144148,,2016-05-08,Standard Class,AH-10690,United States,San Francisco,California,94122,West
CA-2017-107174,2017-06-11,,Standard Class,AB-10060,United States,Seattle,Washington,98105,West
CA-2016-146150,,,Standard Class,FM-14380,United States,Jackson,Mississippi,39212,South
CA-2014-114125,2014-09-07,,Standard Class,GH-14410,United States,Los Angeles,California,90049,West
CA-2016-114944,,2016-04-02,Standard Class,HE-14800,United States,Chicago,Illinois,60623,Central
CA-2016-135965,,,First Class,SZ-20035,United States,New York City,New York,10035,East
CA-2017-149699,,,First Class,CM-12115,United States,Los Angeles,California,90008,West
CA-2016-166429,2016-02-09,2016-08-09,Standard Class,TG-21310,United States,Des Moines,Washington,98198,West
CA-2015-112767,2015-02-08,2015-06-08,Standard Class,DK-12985,United States,Springfield,Oregon,97477,West
CA-2015-119879,,,Standard Class,SS-20410,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-155642,,,Standard Class,BM-11575,United States,Chicago,Illinois,60653,Central
US-2017-101721,,,Standard Class,MY-17380,United States,Chicago,Illinois,60623,Central
CA-2015-136728,,,Second Class,AG-10900,United States,Chicago,Illinois,60623,Central
CA-2016-127194,2016-10-12,,Standard Class,BW-11110,United States,New York City,New York,10024,East
CA-2015-140375,2015-02-10,2015-05-10,Second Class,SG-20470,United States,Rockville,Maryland,20852,East
US-2017-155866,,,Standard Class,CC-12370,United States,New York City,New York,10011,East
CA-2015-141327,,2015-03-12,First Class,LR-16915,United States,Durham,North Carolina,27707,South
CA-2015-136700,2015-06-12,2015-11-12,Second Class,DB-13120,United States,Santa Barbara,California,93101,West
CA-2017-102736,2017-05-09,2017-09-09,Standard Class,LP-17095,United States,Knoxville,Tennessee,37918,South
CA-2017-125269,,,Standard Class,AF-10870,United States,Chicago,Illinois,60610,Central
CA-2015-114811,2015-08-11,2015-08-11,Same Day,KD-16495,United States,New York City,New York,10024,East
CA-2015-122266,,,Standard Class,SA-20830,United States,Daytona Beach,Florida,32114,South
CA-2015-141565,,,Standard Class,BG-11035,United States,Nashville,Tennessee,37211,South
CA-2017-128769,2017-07-09,2017-12-09,Standard Class,DM-12955,United States,Nashville,Tennessee,37211,South
CA-2016-116337,2016-07-11,2016-12-11,Standard Class,MC-17845,United States,Dallas,Texas,75220,Central
CA-2015-120845,,2015-02-10,Standard Class,ML-17395,United States,Murfreesboro,Tennessee,37130,South
CA-2014-120775,2014-03-10,2014-07-10,Standard Class,RD-19930,United States,Dallas,Texas,75217,Central
CA-2014-152905,,,Standard Class,AB-10015,United States,Arlington,Texas,76017,Central
CA-2016-104633,2016-12-06,,Standard Class,EA-14035,United States,Pasadena,California,91104,West
CA-2017-104136,2017-01-11,2017-04-11,Second Class,SF-20065,United States,Everett,Massachusetts,2149,East
CA-2016-123050,2016-04-04,2016-08-04,Second Class,BC-11125,United States,Troy,New York,12180,East
CA-2016-162355,,2016-02-07,Second Class,PF-19165,United States,Sandy Springs,Georgia,30328,South
CA-2014-158225,,,Standard Class,SE-20110,United States,San Jose,California,95123,West
CA-2017-102204,2017-01-05,2017-06-05,Standard Class,CJ-12010,United States,Jacksonville,Florida,32216,South
CA-2017-103065,,,Same Day,PT-19090,United States,Jacksonville,Florida,32216,South
CA-2014-109855,2014-01-09,2014-05-09,Standard Class,LH-16900,United States,New York City,New York,10009,East
CA-2014-109897,2014-12-08,,Standard Class,BW-11200,United States,San Francisco,California,94122,West
US-2014-143581,,,Standard Class,BS-11365,United States,Columbus,Georgia,31907,South
CA-2015-129217,2015-10-05,2015-10-05,Same Day,DP-13390,United States,Aurora,Illinois,60505,Central
CA-2016-133816,2016-10-05,,Second Class,CS-12400,United States,Philadelphia,Pennsylvania,19134,East
CA-2015-140221,2015-05-03,2015-09-03,Second Class,MS-17365,United States,Chicago,Illinois,60653,Central
CA-2017-152310,2017-12-08,,Standard Class,DK-12895,United States,Seattle,Washington,98103,West
CA-2016-118101,,,Same Day,SN-20560,United States,Roseville,Michigan,48066,Central
CA-2016-100307,,,Standard Class,TC-21475,United States,Fayetteville,Arkansas,72701,South
CA-2015-138457,,,Standard Class,AM-10705,United States,Jacksonville,North Carolina,28540,South
CA-2014-131800,,2015-04-01,Standard Class,AJ-10960,United States,New York City,New York,10035,East
CA-2014-118304,,2014-04-05,Standard Class,KH-16360,United States,Dover,Delaware,19901,East
CA-2017-121790,,2017-06-02,Standard Class,LP-17095,United States,Aurora,Illinois,60505,Central
CA-2016-169670,,,Standard Class,JE-15715,United States,New York City,New York,10009,East
CA-2016-139549,,,Standard Class,MY-18295,United States,El Cajon,California,92020,West
CA-2015-104059,,,Second Class,FC-14245,United States,Springfield,Ohio,45503,East
CA-2017-164112,,2017-04-07,Standard Class,ND-18460,United States,Mount Vernon,New York,10550,East
CA-2015-143882,,,Standard Class,DB-13360,United States,Lakewood,Ohio,44107,East
US-2016-139262,,,Standard Class,LC-16960,United States,Tampa,Florida,33614,South
CA-2017-146192,,,Standard Class,BD-11725,United States,Columbus,Georgia,31907,South
CA-2017-134810,2017-09-05,2017-10-05,First Class,MC-17605,United States,Jacksonville,North Carolina,28540,South
CA-2015-154284,,,Second Class,SZ-20035,United States,Saint Charles,Illinois,60174,Central
CA-2014-156244,2014-12-08,,Standard Class,DH-13675,United States,Miami,Florida,33180,South
CA-2015-106362,2015-11-12,,Standard Class,LC-16885,United States,Troy,Ohio,45373,East
US-2017-168802,2017-03-11,2017-07-11,Standard Class,JO-15145,United States,Seattle,Washington,98103,West
US-2017-146906,,,Standard Class,MT-17815,United States,New York City,New York,10011,East
CA-2016-166380,,2016-03-06,Standard Class,EB-13750,United States,Arlington,Virginia,22204,South
US-2015-158911,2015-05-07,2015-11-07,Standard Class,RS-19765,United States,Charlotte,North Carolina,28205,South
US-2014-103338,2014-11-03,,Standard Class,RB-19435,United States,Roseville,California,95661,West
CA-2015-109169,,,Standard Class,OT-18730,United States,Detroit,Michigan,48234,Central
US-2017-167318,,2017-01-08,Standard Class,GZ-14545,United States,Los Angeles,California,90036,West
US-2014-120313,,2014-02-11,Second Class,NL-18310,United States,San Francisco,California,94110,West
CA-2017-135419,2017-03-11,2017-09-11,Standard Class,BG-11740,United States,Bakersfield,California,93309,West
CA-2016-128671,2016-11-08,,Standard Class,MT-18070,United States,Tulsa,Oklahoma,74133,Central
CA-2016-149335,,,Same Day,BC-11125,United States,San Francisco,California,94122,West
CA-2014-168312,2014-01-03,2014-07-03,Standard Class,GW-14605,United States,Houston,Texas,77036,Central
US-2017-105935,,,Standard Class,BD-11500,United States,Columbus,Georgia,31907,South
CA-2014-161508,2014-12-07,,Standard Class,PV-18985,United States,League City,Texas,77573,Central
CA-2017-130904,2017-11-04,,Standard Class,HM-14980,United States,Burlington,North Carolina,27217,South
CA-2017-133620,,,Standard Class,EM-14065,United States,New York City,New York,10009,East
CA-2015-142937,2015-05-12,2015-06-12,First Class,SF-20065,United States,Dallas,Texas,75220,Central
US-2016-149790,,2016-01-10,Standard Class,SC-20380,United States,Houston,Texas,77095,Central
CA-2016-130778,,,Standard Class,ND-18370,United States,Long Beach,New York,11561,East
CA-2017-144456,2017-08-09,2017-09-09,First Class,FC-14245,United States,Hialeah,Florida,33012,South
CA-2017-103478,,,Second Class,KL-16555,United States,Aurora,Illinois,60505,Central
CA-2017-118577,2017-06-10,2017-11-10,Standard Class,XP-21865,United States,Belleville,New Jersey,7109,East
CA-2017-113572,2017-07-11,2017-11-11,Standard Class,FP-14320,United States,New York City,New York,10024,East
CA-2016-153269,2016-09-03,2016-12-03,First Class,PS-18760,United States,Andover,Massachusetts,1810,East
CA-2017-161655,,,Second Class,CW-11905,United States,Newark,Delaware,19711,East
CA-2016-101469,2016-02-07,2016-08-07,Standard Class,KH-16360,United States,Arlington,Virginia,22204,South
CA-2014-153087,,2015-03-01,Standard Class,TC-20980,United States,Decatur,Alabama,35601,South
CA-2017-135076,,,Standard Class,YS-21880,United States,Hesperia,California,92345,West
CA-2014-161634,,,Standard Class,CC-12220,United States,Chesapeake,Virginia,23320,South
CA-2017-141481,2017-11-06,,First Class,ZD-21925,United States,Los Angeles,California,90036,West
CA-2016-132549,,,Standard Class,JK-15370,United States,Huntsville,Alabama,35810,South
US-2014-155544,,,Standard Class,GM-14440,United States,Knoxville,Tennessee,37918,South
US-2015-115238,,2015-04-05,Standard Class,JW-15220,United States,Lawrence,Massachusetts,1841,East
CA-2017-132199,2017-03-05,2017-08-05,Standard Class,BO-11350,United States,Philadelphia,Pennsylvania,19134,East
CA-2016-163174,,,Standard Class,XP-21865,United States,Athens,Georgia,30605,South
CA-2014-110555,2014-11-04,,Standard Class,MM-18055,United States,Great Falls,Montana,59405,West
CA-2017-147207,2017-02-01,2017-04-01,Second Class,TS-21655,United States,El Paso,Texas,79907,Central
CA-2017-137631,,2017-02-05,Standard Class,JL-15235,United States,Kissimmee,Florida,34741,South
CA-2017-157273,,2017-02-02,First Class,SZ-20035,United States,Seattle,Washington,98105,West
CA-2014-109918,2014-07-09,2014-12-09,Second Class,LR-17035,United States,Santa Clara,California,95051,West
CA-2016-118745,2016-11-06,,Standard Class,SV-20365,United States,Los Angeles,California,90049,West
CA-2016-163972,,,Standard Class,MG-17890,United States,Fresno,California,93727,West
CA-2014-165393,,,First Class,NC-18415,United States,Fort Worth,Texas,76106,Central
CA-2016-113726,,2016-01-12,Standard Class,SC-20680,United States,Seattle,Washington,98105,West
CA-2016-152940,2016-10-11,,First Class,RO-19780,United States,San Francisco,California,94110,West
CA-2015-158701,2015-05-01,2015-10-01,Standard Class,JL-15175,United States,San Francisco,California,94110,West
CA-2017-156272,,,Standard Class,PW-19030,United States,Pompano Beach,Florida,33068,South
CA-2015-162964,2015-12-11,,Standard Class,MF-18250,United States,Houston,Texas,77095,Central
CA-2014-103527,2014-09-09,,Second Class,CC-12220,United States,Chicago,Illinois,60653,Central
CA-2016-134544,,,Second Class,AC-10660,United States,San Francisco,California,94109,West
CA-2016-163048,2016-08-02,,Standard Class,MH-17440,United States,Houston,Texas,77036,Central
CA-2016-145135,,,First Class,CD-12790,United States,Shelton,Connecticut,6484,East
CA-2017-137582,2017-04-09,2017-08-09,Standard Class,CV-12805,United States,Oakland,California,94601,West
CA-2015-149601,,2015-03-06,Standard Class,TB-21625,United States,Manchester,Connecticut,6040,East
